"longitude","latitude","yield_kg_ha","kg_N_ha","kg_P_ha","kg_K_ha"
29.759952,-2.599165,6560,88,27.72,35
29.759952,-2.599165,4848,88,9.24,35
29.759952,-2.599165,5787,88,18.48,35
29.759952,-2.599165,2032,60,52.8,50
29.759952,-2.599165,4015,88,9.24,35
29.759952,-2.599165,3045,60,26.4,50
30.046301,-1.812371,5125,60,26.4,50
30.046301,-1.812371,4083,60,52.8,50
30.046301,-1.812371,3292,60,52.8,50
30.046301,-1.812371,3166,60,26.4,50
30.046301,-1.812371,2625,60,26.4,50
30.046301,-1.812371,2875,60,26.4,50
30.046301,-1.812371,2583,60,52.8,50
30.046301,-1.812371,3958,60,52.8,50
36.631694,-3.42194,5600,40,17.6,25
36.631694,-3.42194,6267,40,52.8,25
36.631694,-3.42194,5200,40,52.8,25
36.631694,-3.42194,4800,40,35.2,25
36.631694,-3.42194,6667,40,17.6,25
36.631694,-3.42194,5267,40,35.2,25
36.631694,-3.42194,4867,40,35.2,25
36.631694,-3.42194,5200,40,17.6,25
36.631694,-3.42194,3600,40,52.8,25
36.631694,-3.42194,4800,40,35.2,25
36.631694,-3.42194,6267,40,52.8,25
36.631694,-3.42194,4867,40,17.6,25
37.430491,-3.522895,6173,40,35.2,25
37.430491,-3.522895,4400,40,35.2,25
37.430491,-3.522895,8700,80,17.6,25
37.430491,-3.522895,5934,40,35.2,25
37.430491,-3.522895,4400,80,17.6,25
37.430491,-3.522895,9200,120,17.6,25
37.430491,-3.522895,5273,40,52.8,25
37.430491,-3.522895,12400,40,17.6,25
37.430491,-3.522895,5225,40,35.2,25
37.430491,-3.522895,8200,120,17.6,25
37.430491,-3.522895,4400,40,17.6,25
37.430491,-3.522895,6609,40,17.6,25
37.430491,-3.522895,5647,40,17.6,25
37.430491,-3.522895,7750,40,17.6,25
37.430491,-3.522895,10800,40,52.8,25
37.430491,-3.522895,6210,40,52.8,25
37.430491,-3.522895,5300,80,17.6,25
37.430491,-3.522895,4590,40,35.2,25
37.430491,-3.522895,9200,40,35.2,25
37.430491,-3.522895,4110,40,52.8,25
37.430491,-3.522895,8393,40,35.2,25
37.430491,-3.522895,7200,120,17.6,25
37.430491,-3.522895,3242,40,35.2,25
37.430491,-3.522895,4500,40,17.6,25
37.430491,-3.522895,3000,40,35.2,25
37.430491,-3.522895,7200,40,52.8,25
37.430491,-3.522895,6200,40,17.6,25
37.430491,-3.522895,5233,40,52.8,25
37.430491,-3.522895,9600,40,35.2,25
37.430491,-3.522895,7800,40,52.8,25
37.430491,-3.522895,9400,40,17.6,25
37.430491,-3.522895,3047,40,52.8,25
37.430491,-3.522895,5200,40,52.8,25
37.430491,-3.522895,5400,40,35.2,25
37.430491,-3.522895,7600,80,17.6,25
37.430491,-3.522895,8800,120,17.6,25
37.430491,-3.522895,6480,40,35.2,25
37.430491,-3.522895,2200,40,17.6,25
37.430491,-3.522895,8500,40,17.6,50
37.430491,-3.522895,6600,80,17.6,25
37.430491,-3.522895,2950,40,17.6,25
37.430491,-3.522895,6087,40,35.2,25
37.430491,-3.522895,7080,40,17.6,25
37.430491,-3.522895,8733,40,52.8,25
37.430491,-3.522895,10300,80,17.6,25
37.430491,-3.522895,3340,40,35.2,25
37.430491,-3.522895,6500,80,17.6,25
37.430491,-3.522895,9200,40,35.2,25
37.430491,-3.522895,6200,120,17.6,25
37.430491,-3.522895,8200,120,17.6,25
37.430491,-3.522895,6400,40,35.2,25
37.430491,-3.522895,2340,40,52.8,25
37.430491,-3.522895,5800,40,17.6,50
37.430491,-3.522895,3450,40,52.8,25
37.430491,-3.522895,4520,40,17.6,25
37.430491,-3.522895,5227,40,52.8,25
37.430491,-3.522895,5400,80,17.6,25
37.430491,-3.522895,5400,120,17.6,25
37.430491,-3.522895,6100,40,17.6,50
37.430491,-3.522895,6200,120,17.6,25
37.430491,-3.522895,8146,40,17.6,25
37.430491,-3.522895,6500,40,52.8,25
37.430491,-3.522895,6400,120,17.6,25
37.430491,-3.522895,6700,40,17.6,25
37.430491,-3.522895,5200,40,17.6,25
37.430491,-3.522895,4280,40,35.2,25
37.430491,-3.522895,5127,40,17.6,25
37.430491,-3.522895,8600,40,52.8,25
37.430491,-3.522895,9600,40,52.8,25
37.430491,-3.522895,6400,40,35.2,25
37.430491,-3.522895,6000,80,17.6,25
37.430491,-3.522895,4400,40,17.6,25
37.430491,-3.522895,7300,40,35.2,25
37.430491,-3.522895,4800,40,35.2,25
37.430491,-3.522895,7867,40,52.8,25
37.430491,-3.522895,9140,40,35.2,25
37.430491,-3.522895,7800,40,17.6,25
37.430491,-3.522895,4033,40,35.2,25
37.430491,-3.522895,6200,40,52.8,25
37.430491,-3.522895,10000,120,17.6,25
37.430491,-3.522895,5600,40,35.2,25
37.430491,-3.522895,4680,40,52.8,25
37.430491,-3.522895,4200,40,17.6,50
37.430491,-3.522895,9030,40,17.6,25
37.430491,-3.522895,7600,120,17.6,25
37.430491,-3.522895,4000,40,52.8,25
37.430491,-3.522895,7200,80,17.6,25
37.430491,-3.522895,8600,40,35.2,25
37.430491,-3.522895,7600,40,17.6,25
37.430491,-3.522895,4800,40,17.6,25
37.430491,-3.522895,7900,40,17.6,25
37.430491,-3.522895,7720,40,52.8,25
37.430491,-3.522895,7100,40,35.2,25
37.430491,-3.522895,5500,40,52.8,25
37.430491,-3.522895,9700,40,52.8,25
37.430491,-3.522895,7210,40,17.6,25
37.430491,-3.522895,7200,40,52.8,25
37.430491,-3.522895,7900,80,17.6,25
40.167958,-10.322217,6875,40,52.8,25
40.167958,-10.322217,6063,40,17.6,25
40.167958,-10.322217,2541,40,17.6,50
40.167958,-10.322217,2795,40,52.8,25
40.167958,-10.322217,2133,40,52.8,25
40.167958,-10.322217,3257,40,35.2,25
40.167958,-10.322217,2133,40,17.6,25
40.167958,-10.322217,6431,40,35.2,25
40.167958,-10.322217,1767,40,35.2,25
38.71587,-10.331753,3600,40,17.6,25
32.835314,-4.997213,3233,40,52.8,25
32.835314,-4.997213,2083,40,17.6,25
32.835314,-4.997213,2950,40,52.8,25
32.835314,-4.997213,3033,40,35.2,25
32.835314,-4.997213,3767,40,17.6,25
32.835314,-4.997213,3700,40,17.6,25
32.835314,-4.997213,3050,40,17.6,25
32.835314,-4.997213,4767,40,35.2,25
32.835314,-4.997213,3483,40,52.8,25
32.835314,-4.997213,2267,40,52.8,25
32.835314,-4.997213,2400,40,52.8,25
32.835314,-4.997213,3333,40,17.6,25
32.835314,-4.997213,2717,40,35.2,25
32.835314,-4.997213,2017,40,35.2,25
32.835314,-4.997213,2900,40,35.2,25
38.020663,-5.416264,3570,40,35.2,25
38.020663,-5.416264,6533,40,52.8,25
38.020663,-5.416264,3230,40,52.8,25
38.020663,-5.416264,3690,40,17.6,25
38.020663,-5.416264,2473,40,17.6,25
38.020663,-5.416264,5313,40,17.6,25
38.020663,-5.416264,7060,40,35.2,25
38.020663,-5.416264,6353,40,17.6,25
38.020663,-5.416264,3800,40,35.2,25
38.020663,-5.416264,5030,40,52.8,25
38.020663,-5.416264,3930,40,52.8,25
38.020663,-5.416264,4810,40,35.2,25
38.433808,-5.165723,1947,40,52.8,25
38.433808,-5.165723,1850,40,35.2,25
38.433808,-5.165723,5720,40,52.8,25
38.433808,-5.165723,2617,40,17.6,25
38.433808,-5.165723,5090,40,35.2,25
38.433808,-5.165723,6604,40,17.6,25
38.433808,-5.165723,6517,40,17.6,25
38.433808,-5.165723,6163,40,52.8,25
38.433808,-5.165723,6743,40,35.2,25
38.433808,-5.165723,2456,40,17.6,25
38.433808,-5.165723,1828,40,52.8,25
38.433808,-5.165723,3067,40,35.2,25
38.904164,-4.928118,3197,40,17.6,25
38.904164,-4.928118,2383,40,52.8,25
38.904164,-4.928118,2720,40,52.8,25
38.904164,-4.928118,3083,40,17.6,25
38.904164,-4.928118,3450,40,17.6,25
38.904164,-4.928118,3850,40,35.2,25
38.904164,-4.928118,2067,40,52.8,25
38.904164,-4.928118,5713,40,35.2,25
38.904164,-4.928118,4333,40,35.2,25
38.904164,-4.928118,1923,40,17.6,25
38.904164,-4.928118,5800,40,52.8,25
38.904164,-4.928118,3550,40,52.8,25
38.904164,-4.928118,2883,40,17.6,25
38.904164,-4.928118,2320,40,35.2,25
38.904164,-4.928118,2338,40,17.6,25
38.904164,-4.928118,5636,40,35.2,25
38.904164,-4.928118,3367,40,52.8,25
38.904164,-4.928118,3010,40,35.2,25
38.904164,-4.928118,3223,40,35.2,25
38.904164,-4.928118,3680,40,52.8,25
38.904164,-4.928118,6308,40,52.8,25
38.904164,-4.928118,4956,40,17.6,25
38.904164,-4.928118,2040,40,35.2,25
25.85592,-24.594832,2050,90,0,0
25.85592,-24.594832,2050,45,0,0
25.85592,-24.594832,2050,90,0,0
25.85592,-24.594832,2050,45,0,0
25.502384,-25.385953,1900,45,0,0
25.502384,-25.385953,1900,45,0,0
25.502384,-25.385953,2500,90,0,0
25.400111,-25.655601,2250,90,0,0
25.400111,-25.655601,2450,45,0,0
25.400111,-25.655601,2450,45,0,0
25.400111,-25.655601,2250,90,0,0
25.400111,-25.655601,1925,90,0,0
25.400111,-25.655601,1925,90,0,0
25.547384,-25.637379,2750,90,0,0
25.547384,-25.637379,1950,45,0,0
25.547384,-25.637379,1650,90,0,0
25.547384,-25.637379,1650,90,0,0
25.547384,-25.637379,1950,45,0,0
25.547384,-25.637379,2750,90,0,0
25.85592,-24.594832,2050,90,0,0
25.85592,-24.594832,2050,45,0,0
25.85592,-24.594832,2050,90,0,0
25.85592,-24.594832,2050,45,0,0
25.502384,-25.385953,1900,45,0,0
25.502384,-25.385953,2500,90,0,0
25.502384,-25.385953,1900,45,0,0
25.502384,-25.385953,2500,90,0,0
25.400111,-25.655601,2450,45,0,0
25.400111,-25.655601,2747,60,0,0
25.400111,-25.655601,2775,30,0,0
25.400111,-25.655601,3108,30,0,0
25.400111,-25.655601,2747,60,0,0
25.400111,-25.655601,2250,90,0,0
25.400111,-25.655601,2775,30,0,0
25.400111,-25.655601,3108,30,0,0
25.400111,-25.655601,2331,60,0,0
25.400111,-25.655601,2331,60,0,0
25.400111,-25.655601,1943,60,0,0
25.400111,-25.655601,2775,30,0,0
25.400111,-25.655601,2250,90,0,0
25.400111,-25.655601,1925,90,0,0
25.400111,-25.655601,2747,60,0,0
25.400111,-25.655601,1925,90,0,0
25.400111,-25.655601,1804,60,0,0
25.400111,-25.655601,2450,45,0,0
25.400111,-25.655601,2720,30,0,0
25.400111,-25.655601,1943,60,0,0
25.400111,-25.655601,2331,60,0,0
25.400111,-25.655601,2470,30,0,0
25.400111,-25.655601,1804,60,0,0
25.400111,-25.655601,2470,30,0,0
25.400111,-25.655601,2470,30,0,0
25.400111,-25.655601,2720,30,0,0
25.400111,-25.655601,1804,60,0,0
25.400111,-25.655601,2720,30,0,0
25.400111,-25.655601,3108,30,0,0
25.400111,-25.655601,1943,60,0,0
26.6,-22.333333,2516,48,0,0
26.6,-22.333333,2516,48,0,0
25.547384,-25.637379,2750,90,0,0
25.547384,-25.637379,1950,45,0,0
25.547384,-25.637379,1650,90,0,0
25.547384,-25.637379,1650,90,0,0
25.547384,-25.637379,2750,90,0,0
25.547384,-25.637379,1950,45,0,0
39.329199,7.254946,3708,60,0,0
39.329199,7.254946,4819,60,0,0
39.329199,7.254946,3708,60,0,0
39.329199,7.254946,4819,60,0,0
39.329199,7.254946,4819,60,0,0
39.329199,7.254946,3708,60,0,0
39.306471,8.529652,1762,60,0,0
39.306471,8.529652,1762,60,0,0
39.306471,8.529652,3925,60,0,0
39.306471,8.529652,1762,60,0,0
39.306471,8.529652,3925,60,0,0
39.306471,8.529652,3925,60,0,0
39.279898,8.454987,3800,60,0,0
39.279898,8.454987,3800,60,0,0
39.279898,8.454987,3800,60,0,0
38.646446,7.30353,3500,60,0,0
38.646446,7.30353,3500,60,0,0
38.646446,7.30353,3500,60,0,0
37.532777,9.126781,2125,60,0,0
37.532777,9.126781,2125,60,0,0
37.532777,9.126781,2125,60,0,0
38.24216,5.921811,3819,60,0,0
38.24216,5.921811,3819,60,0,0
38.24216,5.921811,3819,60,0,0
35.289568,11.27062,2194,60,0,0
35.289568,11.27062,2194,60,0,0
35.289568,11.27062,2194,60,0,0
38.55,7.816667,2403,60,0,0
38.55,7.816667,2403,60,0,0
38.55,7.816667,1792,60,0,0
38.55,7.816667,2403,60,0,0
38.55,7.816667,1792,60,0,0
38.55,7.816667,1792,60,0,0
37.983295,11.066575,4312,60,0,0
37.983295,11.066575,3725,60,0,0
37.983295,11.066575,4312,60,0,0
37.983295,11.066575,4312,60,0,0
37.983295,11.066575,5438,60,0,0
37.983295,11.066575,5438,60,0,0
37.983295,11.066575,5438,60,0,0
37.983295,11.066575,3725,60,0,0
37.983295,11.066575,3725,60,0,0
37.983295,11.066575,4375,60,0,0
37.983295,11.066575,4375,60,0,0
37.983295,11.066575,4375,60,0,0
38.961231,8.297198,3325,60,0,0
38.961231,8.297198,3325,60,0,0
38.961231,8.297198,3325,60,0,0
35.289568,11.27062,2838,60,0,0
35.289568,11.27062,2838,60,0,0
35.289568,11.27062,2838,60,0,0
39.989987,7.112841,3488,60,0,0
39.989987,7.112841,3275,60,0,0
39.989987,7.112841,3488,60,0,0
39.989987,7.112841,3275,60,0,0
39.989987,7.112841,3488,60,0,0
39.989987,7.112841,3275,60,0,0
38.107408,7.146154,4412,60,0,0
38.107408,7.146154,2125,60,0,0
38.107408,7.146154,2125,60,0,0
38.107408,7.146154,2125,60,0,0
38.107408,7.146154,4412,60,0,0
38.107408,7.146154,4412,60,0,0
38.107408,7.146154,2162,60,0,0
38.107408,7.146154,2162,60,0,0
38.107408,7.146154,2162,60,0,0
38.389833,8.110852,3862,60,0,0
38.389833,8.110852,4375,60,0,0
38.389833,8.110852,3862,60,0,0
38.389833,8.110852,4375,60,0,0
38.389833,8.110852,3862,60,0,0
38.389833,8.110852,4375,60,0,0
38.389833,8.110852,6038,60,0,0
38.389833,8.110852,6288,60,0,0
38.389833,8.110852,6038,60,0,0
38.389833,8.110852,6288,60,0,0
38.389833,8.110852,6288,60,0,0
38.389833,8.110852,6038,60,0,0
38.832483,9.91635,3600,60,0,0
38.832483,9.91635,3600,60,0,0
38.832483,9.91635,3600,60,0,0
38.466932,8.183368,5000,60,0,0
38.466932,8.183368,5000,60,0,0
38.466932,8.183368,4238,60,0,0
38.466932,8.183368,4238,60,0,0
38.466932,8.183368,4238,60,0,0
38.466932,8.183368,5000,60,0,0
39.481771,9.421685,3375,60,0,0
39.481771,9.421685,3375,60,0,0
39.481771,9.421685,3375,60,0,0
38.641215,7.150615,3125,60,0,0
38.641215,7.150615,3125,60,0,0
38.641215,7.150615,3125,60,0,0
37.784133,7.472544,2500,60,0,0
37.784133,7.472544,2625,60,0,0
37.784133,7.472544,2625,60,0,0
37.784133,7.472544,2500,60,0,0
37.784133,7.472544,2625,60,0,0
37.784133,7.472544,2500,60,0,0
38.261081,8.466027,5069,60,0,0
38.261081,8.466027,5069,60,0,0
38.261081,8.466027,5069,60,0,0
37.352952,11.571029,1875,60,0,0
37.352952,11.571029,1875,60,0,0
37.352952,11.571029,1875,60,0,0
37.281015,11.476632,2312,60,0,0
37.281015,11.476632,2312,60,0,0
37.281015,11.476632,2312,60,0,0
37.498107,10.5672,2375,60,0,0
37.498107,10.5672,2375,60,0,0
37.498107,10.5672,2375,60,0,0
37.510809,11.005226,4525,60,0,0
37.510809,11.005226,3144,60,0,0
37.510809,11.005226,3144,60,0,0
37.510809,11.005226,3144,60,0,0
37.510809,11.005226,2944,60,0,0
37.510809,11.005226,2944,60,0,0
37.510809,11.005226,2944,60,0,0
37.510809,11.005226,4525,60,0,0
37.510809,11.005226,4525,60,0,0
37.183888,10.704047,2650,60,0,0
37.183888,10.704047,3500,60,0,0
37.183888,10.704047,2650,60,0,0
37.183888,10.704047,2650,60,0,0
37.183888,10.704047,3500,60,0,0
37.183888,10.704047,3500,60,0,0
37.319628,9.102382,3750,60,0,0
37.319628,9.102382,3750,60,0,0
37.319628,9.102382,3750,60,0,0
37.319628,9.102382,3825,60,0,0
37.319628,9.102382,3825,60,0,0
37.319628,9.102382,3825,60,0,0
38.631497,6.36288,1788,60,0,0
38.631497,6.36288,1938,60,0,0
38.631497,6.36288,1788,60,0,0
38.631497,6.36288,3562,60,0,0
38.631497,6.36288,1938,60,0,0
38.631497,6.36288,3562,60,0,0
38.631497,6.36288,1938,60,0,0
38.631497,6.36288,3562,60,0,0
38.631497,6.36288,1788,60,0,0
28.248077,-28.955951,2800,40,0,0
28.248077,-28.955951,2554,60,0,0
28.248077,-28.955951,2621,20,0,0
28.248077,-28.955951,2666,20,0,0
28.248077,-28.955951,1814,60,0,0
28.248077,-28.955951,1882,20,0,0
28.248077,-28.955951,2822,60,0,0
28.248077,-28.955951,1882,20,0,0
28.248077,-28.955951,2486,40,0,0
28.248077,-28.955951,2822,60,0,0
28.248077,-28.955951,2800,40,0,0
28.248077,-28.955951,2890,60,0,0
28.248077,-28.955951,2800,40,0,0
28.248077,-28.955951,2061,60,0,0
28.248077,-28.955951,2531,80,0,0
28.248077,-28.955951,2061,60,0,0
28.248077,-28.955951,2531,80,0,0
28.248077,-28.955951,2330,40,0,0
28.248077,-28.955951,1747,40,0,0
28.248077,-28.955951,1814,60,0,0
28.248077,-28.955951,2666,20,0,0
28.248077,-28.955951,1814,60,0,0
28.248077,-28.955951,2330,40,0,0
28.248077,-28.955951,2666,20,0,0
28.248077,-28.955951,2486,40,0,0
28.248077,-28.955951,2352,20,0,0
28.248077,-28.955951,2330,40,0,0
28.248077,-28.955951,5914,60,0,0
28.248077,-28.955951,1882,20,0,0
28.248077,-28.955951,2621,20,0,0
28.248077,-28.955951,1994,60,0,0
28.248077,-28.955951,3517,40,0,0
28.248077,-28.955951,2890,60,0,0
28.248077,-28.955951,2554,60,0,0
28.248077,-28.955951,2621,20,0,0
28.248077,-28.955951,2554,60,0,0
28.248077,-28.955951,2890,60,0,0
28.248077,-28.955951,1770,60,0,0
28.248077,-28.955951,2822,60,0,0
28.248077,-28.955951,5914,60,0,0
28.248077,-28.955951,1904,40,0,0
28.248077,-28.955951,1770,60,0,0
28.248077,-28.955951,3562,20,0,0
28.248077,-28.955951,2554,40,0,0
28.248077,-28.955951,2061,60,0,0
28.248077,-28.955951,1613,20,0,0
28.248077,-28.955951,1904,40,0,0
28.248077,-28.955951,1994,60,0,0
28.248077,-28.955951,2531,80,0,0
28.248077,-28.955951,2352,20,0,0
28.248077,-28.955951,5914,60,0,0
28.248077,-28.955951,1747,40,0,0
28.248077,-28.955951,3517,40,0,0
28.248077,-28.955951,3562,20,0,0
28.248077,-28.955951,1770,60,0,0
28.248077,-28.955951,1747,40,0,0
28.248077,-28.955951,1613,20,0,0
28.248077,-28.955951,3517,40,0,0
28.248077,-28.955951,3562,20,0,0
28.248077,-28.955951,1904,40,0,0
28.248077,-28.955951,2554,40,0,0
28.248077,-28.955951,2554,40,0,0
28.248077,-28.955951,2352,20,0,0
28.248077,-28.955951,1613,20,0,0
28.248077,-28.955951,2486,40,0,0
28.248077,-28.955951,1994,60,0,0
29.861414,-2.733615,2833,50,0,0
29.861414,-2.733615,3020,50,0,0
29.832657,-2.600902,2500,50,0,0
29.832657,-2.600902,1931,50,0,0
29.882967,-2.429626,1555,50,0,0
29.882967,-2.429626,2135,50,0,0
29.882967,-2.429626,1838,50,0,0
29.725925,-2.611089,2300,50,0,0
29.725925,-2.611089,2600,50,0,0
29.49482,-2.750392,1600,50,0,0
29.49482,-2.750392,1950,50,0,0
36.631694,-3.42194,6100,120,0,0
36.631694,-3.42194,7500,120,0,0
36.631694,-3.42194,7500,120,0,0
36.631694,-3.42194,6200,60,0,0
36.631694,-3.42194,6200,120,0,0
36.631694,-3.42194,6300,180,0,0
36.631694,-3.42194,7100,60,0,0
36.631694,-3.42194,6200,120,0,0
36.631694,-3.42194,6100,120,0,0
36.631694,-3.42194,6200,60,0,0
36.631694,-3.42194,7400,180,0,0
36.631694,-3.42194,7400,180,0,0
36.635019,-3.314637,1600,60,0,0
36.635019,-3.314637,2900,120,0,0
36.635019,-3.314637,2900,120,0,0
36.635019,-3.314637,3100,60,0,0
36.635019,-3.314637,2800,180,0,0
36.635019,-3.314637,1800,120,0,0
36.635019,-3.314637,1800,120,0,0
34.852278,-8.563664,5308,120,0,0
34.852278,-8.563664,5308,120,0,0
34.852278,-8.563664,5308,120,0,0
35.722987,-7.795204,3450,80,0,0
35.722987,-7.795204,3450,80,0,0
35.382386,-8.380691,4400,80,0,0
35.327468,-8.47497,3650,80,0,0
33.5,-9.383333,4550,80,0,0
33.5,-9.383333,4550,80,0,0
35.639275,-7.789967,3275,80,0,0
39.004633,-10.503818,1800,120,0,0
39.004633,-10.503818,2400,120,0,0
39.004633,-10.503818,2400,120,0,0
39.004633,-10.503818,2260,40,0,0
39.004633,-10.503818,3400,120,0,0
39.004633,-10.503818,2540,80,0,0
39.004633,-10.503818,1800,120,0,0
39.004633,-10.503818,3400,120,0,0
39.004633,-10.503818,1550,80,0,0
39.004633,-10.503818,2440,40,0,0
39.004633,-10.503818,2400,120,0,0
39.004633,-10.503818,2440,40,0,0
39.004633,-10.503818,3100,80,0,0
39.004633,-10.503818,2000,120,0,0
39.004633,-10.503818,1900,40,0,0
39.004633,-10.503818,3300,120,0,0
39.004633,-10.503818,1900,80,0,0
39.004633,-10.503818,1900,40,0,0
39.004633,-10.503818,2620,80,0,0
39.004633,-10.503818,1900,40,0,0
39.004633,-10.503818,2260,40,0,0
39.004633,-10.503818,3300,120,0,0
39.004633,-10.503818,2000,120,0,0
39.004633,-10.503818,3300,120,0,0
39.004633,-10.503818,3400,120,0,0
39.004633,-10.503818,2540,80,0,0
39.004633,-10.503818,2800,80,0,0
39.004633,-10.503818,1900,80,0,0
39.004633,-10.503818,1550,80,0,0
39.004633,-10.503818,2800,80,0,0
39.004633,-10.503818,1800,120,0,0
39.004633,-10.503818,1900,40,0,0
39.004633,-10.503818,2060,40,0,0
39.004633,-10.503818,1550,80,0,0
39.004633,-10.503818,1900,40,0,0
39.004633,-10.503818,1900,40,0,0
39.004633,-10.503818,1800,120,0,0
39.004633,-10.503818,3000,120,0,0
39.004633,-10.503818,2120,120,0,0
39.004633,-10.503818,2540,80,0,0
39.004633,-10.503818,1550,80,0,0
39.004633,-10.503818,3100,80,0,0
39.004633,-10.503818,2260,40,0,0
39.004633,-10.503818,2020,80,0,0
39.004633,-10.503818,1900,80,0,0
39.004633,-10.503818,3200,120,0,0
39.004633,-10.503818,1550,80,0,0
39.004633,-10.503818,1550,80,0,0
39.004633,-10.503818,2100,120,0,0
39.004633,-10.503818,2840,40,0,0
39.004633,-10.503818,2620,80,0,0
39.004633,-10.503818,2100,120,0,0
39.004633,-10.503818,2700,120,0,0
39.004633,-10.503818,3100,80,0,0
39.004633,-10.503818,2500,40,0,0
39.004633,-10.503818,2840,40,0,0
39.004633,-10.503818,2000,120,0,0
39.004633,-10.503818,3200,120,0,0
39.004633,-10.503818,2840,40,0,0
39.004633,-10.503818,2700,120,0,0
39.004633,-10.503818,2100,120,0,0
39.004633,-10.503818,2800,80,0,0
39.004633,-10.503818,1600,40,0,0
39.004633,-10.503818,1800,120,0,0
39.004633,-10.503818,2120,120,0,0
39.004633,-10.503818,2500,40,0,0
39.004633,-10.503818,3200,120,0,0
39.004633,-10.503818,2100,120,0,0
39.004633,-10.503818,2020,80,0,0
39.004633,-10.503818,2120,120,0,0
39.004633,-10.503818,2500,40,0,0
39.004633,-10.503818,1800,120,0,0
39.004633,-10.503818,2440,40,0,0
39.004633,-10.503818,3000,120,0,0
39.004633,-10.503818,2620,80,0,0
39.004633,-10.503818,2100,120,0,0
39.004633,-10.503818,2100,120,0,0
39.004633,-10.503818,1600,40,0,0
39.004633,-10.503818,2700,120,0,0
39.004633,-10.503818,3320,120,0,0
39.004633,-10.503818,2060,40,0,0
39.004633,-10.503818,3320,120,0,0
39.004633,-10.503818,3320,120,0,0
39.004633,-10.503818,3000,120,0,0
39.004633,-10.503818,2020,80,0,0
39.004633,-10.503818,1600,40,0,0
39.004633,-10.503818,2540,80,0,0
39.004633,-10.503818,2540,80,0,0
39.004633,-10.503818,2060,40,0,0
39.004633,-10.503818,2540,80,0,0
37.6282,-3.179613,2000,60,0,0
37.933316,-4.200009,3611,80,0,0
37.933316,-4.200009,6389,80,0,0
37.933316,-4.200009,4444,80,0,0
37.933316,-4.200009,6389,80,0,0
37.933316,-4.200009,6389,80,0,0
37.933316,-4.200009,6389,80,0,0
37.933316,-4.200009,3611,80,0,0
37.933316,-4.200009,2986,80,0,0
37.933316,-4.200009,3611,80,0,0
37.933316,-4.200009,3611,80,0,0
37.933316,-4.200009,2986,80,0,0
37.933316,-4.200009,4444,80,0,0
37.933316,-4.200009,6389,80,0,0
37.933316,-4.200009,2986,80,0,0
37.933316,-4.200009,3611,80,0,0
37.933316,-4.200009,3611,80,0,0
37.933316,-4.200009,4444,80,0,0
37.933316,-4.200009,6389,80,0,0
37.933316,-4.200009,2986,80,0,0
37.933316,-4.200009,4444,80,0,0
37.933316,-4.200009,2986,80,0,0
37.933316,-4.200009,4444,80,0,0
37.933316,-4.200009,4444,80,0,0
37.933316,-4.200009,2986,80,0,0
37.430491,-3.522895,5400,40,0,0
37.430491,-3.522895,4900,40,0,0
37.430491,-3.522895,5200,40,0,0
37.267215,-3.308487,2250,60,0,0
37.267215,-3.308487,3300,60,0,0
37.267215,-3.308487,3750,60,0,0
37.267215,-3.308487,2950,60,0,0
37.267215,-3.308487,2250,60,0,0
37.267215,-3.308487,3500,60,0,0
37.267215,-3.308487,4915,60,0,0
37.630449,-3.325206,2250,60,0,0
37.701352,-6.817093,3300,80,0,0
35.8,-8.199999,2300,60,0,0
35.8,-8.199999,2897,120,0,0
35.8,-8.199999,2370,120,0,0
35.8,-8.199999,3620,180,0,0
35.8,-8.199999,6156,60,0,0
35.8,-8.199999,3687,180,0,0
35.8,-8.199999,7934,180,0,0
35.8,-8.199999,6156,60,0,0
35.8,-8.199999,6255,60,0,0
35.8,-8.199999,3753,180,0,0
35.8,-8.199999,7177,120,0,0
35.8,-8.199999,2897,120,0,0
35.8,-8.199999,3687,180,0,0
35.8,-8.199999,3753,180,0,0
35.8,-8.199999,7934,180,0,0
35.8,-8.199999,4115,120,0,0
35.8,-8.199999,5860,120,0,0
35.8,-8.199999,2300,60,0,0
35.8,-8.199999,8600,180,0,0
35.8,-8.199999,2897,60,0,0
35.8,-8.199999,2897,60,0,0
35.8,-8.199999,8600,180,0,0
35.8,-8.199999,2370,60,0,0
35.8,-8.199999,7177,120,0,0
35.8,-8.199999,2370,120,0,0
35.8,-8.199999,2370,60,0,0
35.8,-8.199999,4115,120,0,0
35.8,-8.199999,7572,180,0,0
35.8,-8.199999,2897,120,0,0
35.8,-8.199999,7309,60,0,0
35.8,-8.199999,3620,180,0,0
35.8,-8.199999,6255,60,0,0
35.8,-8.199999,7572,180,0,0
